id,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count,apiname
5425,https://sempreinter.com/2024/11/22/ehdi-taremi-celebrates-iran-world-cup-qualifier-win-kyrgyzstan/,Photo – Inter Milan Star Celebrates Iran 3-2 Win Vs Kyrgyzstan In FIFA World Cup Qualifier Thriller,"Inter Miln striker Mehdi Taremi started for Iran in a World Cup qualifying clash with Kyrgyzstan during the international break. It was a hugely important match for Team Melli’s hopes of qualifying for the 2026 World Cup. Taremi scored the first goal early in the first half of the match. However, that was just to [...]The post Photo – Inter Milan Star Celebrates Iran 3-2 Win Vs Kyrgyzstan In FIFA World Cup Qualifier Thriller appeared first on SempreInter.com.",2024-11-22 05:30:00,https://icdn.sempreinter.com/wp-content/uploads/2024/11/Mehdi-Taremi-Inter-Milan-3.jpg,sempreinter,6.2589671691271675e-59,4,7,58,1,13,Newsdata
5426,https://businessmirror.com.ph/2024/11/23/free-concerts-in-tiny-spaces-the-democratization-of-music/,Free concerts in tiny spaces: The democratization of music,"Thanks to digital technology, the global democratization of music, or at least music concerts, is happening, going by the definition of making something available to all people. Now everyone can watch a virtual “pocket concert” or “desk concert,” which is one of the hottest trends on streaming platforms.",2024-11-22 16:02:00,https://businessmirror.com.ph/wp-content/uploads/2024/11/OUR-TIME-TAYAG-3.jpg,businessmirror,0.3976287552187918,58,137,330,79,214,Newsdata
5427,https://saudigazette.com.sa/article/647280/World/Europe/Gatwick-airport-reopens-terminal-after-bomb-scare-evacuation?format=simple&link=link&ref=rss,London's Gatwick airport reopens terminal after bomb scare evacuation,LONDON — The Gatwick airport reopened for passengers on Friday afternoon after a security alert that caused widespread disruption was cleared by police.The southern terminal of the UK's second-busiest,2024-11-22 16:02:00,https://saudigazette.com.sa/uploads/images/2024/11/22/2445649.jpg,saudigazette,5.815151203146087e-24,15,22,124,8,96,Newsdata
5428,https://businessmirror.com.ph/2024/11/23/solon-pushes-for-free-vaccines-for-senior-citizens-nationwide/,Solon pushes for free vaccines for senior citizens nationwide,A party-list lawmaker has introduced legislation to provide free vaccines against infectious diseases to all senior citizens in the country.,2024-11-22 16:02:00,https://businessmirror.com.ph/wp-content/uploads/2024/11/OUR-TIME-Story-1-Vaccine-copy.jpg,businessmirror,0.013347157669626852,14,49,132,21,62,Newsdata
5429,https://www.devdiscourse.com/article/health/3167715-trump-taps-fox-news-doctor-for-surgeon-general-role,Trump Taps Fox News Doctor for Surgeon General Role,"Donald Trump has nominated Dr. Janette Nesheiwat, family medicine doctor and Fox News contributor, as the next U.S. Surgeon General, highlighting her experience in disaster relief and commitment to public health. Her appointment underscores Trump's tendency to select television personalities for key roles.",2024-11-23 01:40:14,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/10_08_2024_09_08_22_1467588.png?width=920&format=jpeg,Devdiscourse,2.1489248965132747e-08,2,11,69,5,17,Gnews
5430,https://www.devdiscourse.com/article/politics/3167639-controversial-pick-trump-eyes-bondi-for-attorney-general-role,Controversial Pick: Trump Eyes Bondi for Attorney General Role,"Donald Trump, considering a return to the White House, looks to appoint Pam Bondi as Attorney General. Bondi, a loyal supporter, previously claimed fraudulent election activities without evidence. Her potential nomination raises concerns about impartiality in the Justice Department, given her ties to Trump's prior administration and legal battles.",2024-11-22 20:19:24,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/07_11_2024_10_17_41_1250639.jpg?width=920&format=jpeg,Devdiscourse,0.0005213321605946087,4,10,58,6,20,Gnews
5431,https://www.devdiscourse.com/article/politics/3167634-matt-gaetz-bows-out-amidst-controversy-no-more-congress,Matt Gaetz Bows Out Amidst Controversy: No More Congress,Former Representative Matt Gaetz announced he will not return to Congress after withdrawing from the attorney general nomination amidst allegations of misconduct. He expressed intent to focus on personal goals. Gaetz stepped aside following ongoing investigations casting doubt on his confirmation as attorney general.,2024-11-22 20:06:26,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/29_02_2020_16_56_48_7796591.jpg?width=920&format=jpeg,Devdiscourse,0.018491140297139785,5,11,39,5,15,Gnews
5432,https://www.devdiscourse.com/article/politics/3167633-matt-gaetz-steps-away-from-politics-amidst-controversy,Matt Gaetz Steps Away from Politics Amidst Controversy,"Former Rep. Matt Gaetz will not return to Congress after stepping aside from a role as attorney general under President-elect Trump. Amidst growing allegations of misconduct, Gaetz announced he aims to pursue personal goals, withdrawing from the 119th Congress to focus on life with his family.",2024-11-22 20:05:47,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/29_02_2020_16_57_14_7140931.jpg?width=920&format=jpeg,Devdiscourse,0.2506274206994777,3,8,47,6,24,Gnews
5433,https://www.devdiscourse.com/article/politics/3167610-controversial-cabinet-picks-test-trumps-transition-strategy,Controversial Cabinet Picks Test Trump's Transition Strategy,"President-elect Donald Trump faces challenges with his cabinet selections as allegations of sexual misconduct emerge. Matt Gaetz has already withdrawn his nomination for Attorney General, amid scrutiny of other nominees like Pete Hegseth and Robert F. Kennedy, Jr. Critics say the nominations challenge the #MeToo movement.",2024-11-22 19:17:44,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/aiimagegallery/09_08_2024_12_19_14_4812747.png?width=920&format=jpeg,Devdiscourse,1.2288516006921758e-19,2,9,58,3,24,Gnews
5434,https://www.deccanchronicle.com/nation/legal-notice-for-rahul-gandhi-kharge-over-cash-for-vote-accusation-1840496,"Legal Notice for Rahul Gandhi, Kharge Over ‘Cash-for-Vote’ Accusation","Mumbai: BJP General Secretary Vinod Tawde on Friday sent a defamation notice to Congress president Mallikarjun Kharge, Rahul Gandhi and party spokesperson Supriya Shrinate over cash for vote...",2024-11-22 18:23:00,https://www.deccanchronicle.com/h-upload/2024/11/22/1865309-rahul-gandhi.jpg,Deccan Chronicle,0.94209905448771,13,23,179,24,77,Gnews
5435,https://www.firstpost.com/world/have-other-goals-matt-gaetz-says-he-wont-rejoin-congress-after-withdrawing-as-trumps-attorney-general-pick-13837812.html,'Have other goals': Matt Gaetz says he won't rejoin Congress after withdrawing as Trump's attorney general pick,"Gaetz was facing an uphill battle to win confirmation in the Senate for the top legal role of attorney general due to widespread opposition, including from within his own Republican Party",2024-11-22 17:47:16,"https://images.firstpost.com/uploads/2024/11/Matt-Gaetz-1-Reuters-2024-11-e115207e822a8f250f4432cc82b8de3d.jpg?im=FitAndFill=(1200,675)",Firstpost,0.9766354871208871,19,37,137,28,73,Gnews
5436,https://www.devdiscourse.com/article/politics/3167523-matt-gaetz-withdraws-amidst-controversy-trumps-administration-shuffle,Matt Gaetz Withdraws Amidst Controversy: Trump's Administration Shuffle,"Former U.S. Representative Matt Gaetz announced he won't return to Congress, following his withdrawal from Trump's Attorney General nomination amid sex and drug allegations. Amid an ethics probe, Gaetz has denied any wrongdoing and stated his intention to continue supporting President Trump from a different platform.",2024-11-22 17:21:48,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/11_03_2020_13_23_01_9613234.jpg?width=920&format=jpeg,Devdiscourse,0.8187090750767227,5,11,51,8,20,Gnews
5437,https://www.devdiscourse.com/article/sports-games/3167489-unanimous-mvp-wins-spark-global-sports-frenzy,Unanimous MVP Wins Spark Global Sports Frenzy,"Sports fans worldwide are celebrating Shohei Ohtani's unanimous MVP win, while Jannik Sinner faces a tumultuous year in tennis. The Columbus Blue Jackets triumphed in overtime, and Inter Miami's coach resigned post-MLS playoffs. Meanwhile, Formula One could soon see a new entry backed by General Motors.",2024-11-22 16:55:44,https://www.devdiscourse.com/AdminFiles/UserFiles/22_11_2018_14_00_28_6024474.jpg?width=920&format=jpeg,Devdiscourse,0.009854895261181268,4,11,60,5,20,Gnews
5438,https://www.heraldscotland.com/news/24744961.sheer-scale-tax-hike-fundamentally-changed-outlook/?ref=rss,Scottish retailers reveal £3.1 billion sales gap,Scottish shop chiefs urge ministers to scrap plans for grocery surtax,2024-11-22 16:31:00,https://www.heraldscotland.com/resources/images/17662367/?htype=0&type=app,heraldscotland,1.0531330436667514e-09,14,48,184,15,98,Newsdata
5439,https://www.indiatvnews.com/news/world/janette-nesheiwat-donald-trump-picks-another-from-popular-tv-show-nominates-doctor-nesheiwat-as-surgeon-general-2024-11-23-963001,"Trump picks another TV personality, nominates doctor Janette Nesheiwat as surgeon general","Many Americans will know her as a Fox News contributor who has discussed issues such as the mpox strain, the effects of alcohol and drug use, or natural disaster relief. As of Trump's announcement, she was no longer a Fox News contributor, a spokesperson for the cable network said.",2024-11-23 04:36:06,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2024/11/janette-nesheiwat-1732336337.jpg,India TV News,1.2394152676346709e-05,6,20,140,12,50,Gnews
5440,https://www.devdiscourse.com/article/health/3167772-television-doc-takes-center-stage-trump-picks-janette-nesheiwat-as-surgeon-general,Television Doc Takes Center Stage: Trump Picks Janette Nesheiwat as Surgeon General,"Donald Trump has selected family doctor and Fox News contributor Janette Nesheiwat as the new Surgeon General, emphasizing her strong communication skills. Nesheiwat's background includes disaster relief and media contributions. Her appointment maintains Trump's trend of choosing media personalities for key roles in his administration.",2024-11-23 03:55:55,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/03_03_2020_18_59_07_8553443.jpg?width=920&format=jpeg,Devdiscourse,0.6322041151603242,0,8,62,7,16,Gnews
5441,https://www.wvnews.com/news/around_the_web/partners/pr_newswire/subject/new_products_services/cineverses-bob-ross-comedy-dynamics-dog-whisperer-and-dove-fast-channels-now-live-on-google/article_db5d4053-2bd7-5e3c-b16a-207837462fbe.html,"Cineverse's Bob Ross, Comedy Dynamics, Dog Whisperer and Dove FAST Channels Now Live on Google TVTM Freeplay","New Channel Additions Offer Comedic, Iconic, and Women's Entertainment Content",2024-11-22 17:30:00,https://bloximages.chicago2.vip.townnews.com/wvnews.com/content/tncms/assets/v3/editorial/a/8b/a8b37fe3-13ac-5678-9d5a-c143a17ee8f4/666c44bc86aa7.image.jpg?resize=300%2C300,wvnews,1.0,0,1,94,0,1,Newsdata
5442,https://billingsgazette.com/life-entertainment/nation-world/music/patsy-cline-daughter-julie-fudge-walkin-after-midnight-tv-special/article_9203ea62-599e-5dfa-b1de-5683edd37388.html,Patsy Cline was Taylor Swift before Taylor Swift,"Patsy Cline, who will be celebrated in a Great Performances special, “Walkin’ After Midnight,” was actually more pop than country during her later years.",2024-11-22 17:30:00,https://bloximages.chicago2.vip.townnews.com/billingsgazette.com/content/tncms/assets/v3/editorial/3/22/322b1bea-fde7-52d2-9866-ef0affedafa4/673e21c1db0a6.image.jpg?resize=300%2C410,billingsgazette,0.9955665910534623,50,97,655,111,280,Newsdata
5443,https://globegazette.com/life-entertainment/nation-world/music/patsy-cline-daughter-julie-fudge-walkin-after-midnight-tv-special/article_c55c4126-4f05-5fca-bfe7-d9ebc6202ffd.html,Patsy Cline was Taylor Swift before Taylor Swift,"Patsy Cline, who will be celebrated in a Great Performances special, “Walkin’ After Midnight,” was actually more pop than country during her later years.",2024-11-22 17:30:00,https://bloximages.chicago2.vip.townnews.com/globegazette.com/content/tncms/assets/v3/editorial/4/96/49604acb-f82f-5b0d-82e3-c7aecba19015/673e21c20bc67.image.jpg?resize=300%2C410,globegazette,0.9955665910534623,50,97,655,111,280,Newsdata
5444,https://bismarcktribune.com/life-entertainment/nation-world/music/patsy-cline-daughter-julie-fudge-walkin-after-midnight-tv-special/article_69bbd603-3666-59b6-bbe3-a322b77c43b3.html,Patsy Cline was Taylor Swift before Taylor Swift,"Patsy Cline, who will be celebrated in a Great Performances special, “Walkin’ After Midnight,” was actually more pop than country during her later years.",2024-11-22 17:30:00,https://bloximages.chicago2.vip.townnews.com/bismarcktribune.com/content/tncms/assets/v3/editorial/7/5c/75c8c719-420f-58c7-9705-3a6d67bb2a5b/673e21c2f3b88.image.jpg?resize=150%2C225,bismarcktribune,0.9955665910534623,50,97,655,111,280,Newsdata
5445,https://theprint.in/elections/priyanka-gandhi-races-ahead-in-wayanad-lok-sabha-bypoll-with-comfortable-lead-over-cpi-bjp-picks/2370084/,"Priyanka Gandhi races ahead in Wayanad Lok Sabha bypoll with comfortable lead over CPI, BJP picks",Congress general secretary Priyanka Gandhi is making her electoral debut from this Kerala hill constituency. Bypoll was necessitated by Rahul Gandhi's resignation.,2024-11-23 05:18:25,https://static.theprint.in/wp-content/uploads/2024/11/Rahul-Priyanka-in-Wayanad.jpg,ThePrint,3.474134427729757e-06,9,21,130,11,41,Gnews
5446,https://www.laurinburgexchange.com/sports/287375/sau-womens-wrestling-picks-up-win-over-the-apprentice-school,SAU women’s wrestling picks up win over The Apprentice School,"LAURINBURG —The St. Andrews Knights women’s wrestling team picked up a 20-10 victory on Thursday night over visiting The Apprentice School at Harris Court. It was the second win for St. Andrews in the past three days, having also picked up a 25-20 road win over Greensboro on Tuesday night.",2024-11-22 18:30:00,https://www.laurinburgexchange.com/wp-content/uploads/2024/11/131088451_web1_images.jpg,laurinburgexchange,1.1505606384119585e-46,2,8,73,2,21,Newsdata
5447,https://tucson.com/life-entertainment/nation-world/home-gardening/best-black-friday-deals-tvs-headphones-toys-vacuums/article_132debd9-3b57-5cce-a7c8-dd480c7f6a42.html,"Best Black Friday deals: When to shop, what to buy and what to skip","It feels like it’s been Black Friday for weeks already, but the best deals on popular products are likely still to come.",2024-11-22 18:30:00,https://bloximages.chicago2.vip.townnews.com/tucson.com/content/tncms/assets/v3/editorial/1/32/132debd9-3b57-5cce-a7c8-dd480c7f6a42/674095b05c329.preview.jpg?crop=1691%2C951%2C45%2C79&order=crop%2Cresize&resize=1120%2C630,tucson,0.00013987256127410432,46,97,437,41,199,Newsdata
